Jahr;Monat;DatenTyp;Einheit;WA07019010 Kartoffeln, frisch oder gek�hlt;WA07019050 Fr�hkartoffeln, frisch oder gek�hlt, 1.1.030.6.;WA07019090 Kartoffeln and., frisch oder gek�hlt;Kartoffeln combined;WA07092000 Spargel, frisch oder gek�hlt;WA08051020 S��orangen, frisch                      (bis 2016);WA08051022 Navel0Orangen, frisch;WA08051024 Blondorangen, frisch;WA08051028 S��orangen, a.n.g., frisch;WA08051080 Andere Zitrusfr�chte, frisch oder getrocknet;Orangen combined;WA08055010 Zitronen, frisch oder getrocknet;WA08101000 Erdbeeren, frisch;WA07099390 K�rbisse, a.n.g., frisch oder gek�hlt;WA07020000 Tomaten, frisch oder gek�hlt;WA07031019 Speisezwiebeln, frisch oder gek�hlt;WA07061000 Karotten und Speisem�hren, Speiser�ben, frisch;WA07070005 Gurken, frisch oder gek�hlt;WA07070090 Cornichons, frisch oder gek�hlt;WA07081000 Erbsen (Pisum sativum), frisch oder gek�hlt;WA07095930 Steinpilze, frisch oder gek�hlt;WA07097000 Gartenspinat u.a., frisch oder gek�hlt;WA08081080 Andere �pfel, frisch;WA08083090 Birnen, a.n.g., frisch;WA08102010 Himbeeren, frisch
2018;November;Einfuhr: Wert;Tsd. EUR;860;0;9972;10832;1654;0;24292;555;4771;56;29674;20827;4439;933;100659;9829;8177;47391;99;1702;452;2533;26787;16451;14596
2018;Dezember;Ausfuhr: Gewicht;t;4362,4;0;121470,6;125833;50,5;0;1356,3;50;549,3;0;1955,6;586,5;1552,3;192,8;2096,2;6445,5;12004,3;967,4;0,2;105,8;1,1;79;6906,7;693,6;237
2018;Dezember;Ausfuhr: Wert;Tsd. EUR;941;0;25328;26269;248;0;897;62;422;0;1381;738;8083;136;4170;2700;1439;1030;0;134;20;106;4459;669;2124
2018;Dezember;Einfuhr: Gewicht;t;6389,8;0;31591,7;37981,5;701;0;50842,6;1198,5;17451,4;6,2;69498,7;14109,1;2400,5;1144,6;53219,5;22903,5;22187;36686,2;27,8;592,9;19,4;1367,9;27833,9;12768,8;2009,9
2018;Dezember;Einfuhr: Wert;Tsd. EUR;803;0;12008;12811;3492;0;34841;1011;14579;40;50471;19437;10525;1338;99686;14200;11881;40067;38;1980;272;3085;24067;14060;16960
2019;Januar;Ausfuhr: Gewicht;t;1688,2;551,9;90402,4;92642,5;14,9;0;2153;71,4;1329,1;0,2;3553,7;2146,1;1416,4;218,4;2202,2;6718,4;1848,5;906,9;0,7;1219,8;0,1;61,7;5363,6;908,8;183,2
2019;Januar;Ausfuhr: Wert;Tsd. EUR;350;198;19592;20140;80;0;1344;84;1043;1;2472;1740;5834;145;4544;2888;754;1159;1;439;1;154;4001;1036;1705
2019;Januar;Einfuhr: Gewicht;t;4618,6;913,8;26332,7;31865,1;450,8;0;49744,9;1648,5;21805,7;1,2;73200,3;15701,3;3422,7;1575,8;62342,1;16634,5;30172,2;45656,5;43,1;755,5;6,7;1619,1;41401,6;13667,4;2144,6
2019;Januar;Einfuhr: Wert;Tsd. EUR;560;488;10703;11751;2389;0;32179;1408;17268;1;50856;19536;12817;1866;125321;12720;16360;47193;68;2149;96;3942;30481;14875;17549
2019;Februar;Ausfuhr: Gewicht;t;2161,7;623,2;138361,8;141146,7;30,5;0;1497,4;88,3;1547,3;0;3133;978,7;599;109,7;2158,6;4451,5;4772,6;830,5;0,4;781,8;0,4;61,6;6526,1;997,2;243,2
2019;Februar;Ausfuhr: Wert;Tsd. EUR;401;265;27629;28295;165;0;1032;95;1156;0;2283;1034;1861;155;4810;2136;1425;1094;1;400;3;144;4539;1306;1939
2019;Februar;Einfuhr: Gewicht;t;3518,2;4961;25884,6;34363,8;398;0;42238,7;1970,7;20334,7;1,6;64545,7;14405,6;8944;2027,2;56794,2;22985,1;29434,7;41089,8;5;625,6;6,7;1424,7;40210,1;15066,2;2741,8
2019;Februar;Einfuhr: Wert;Tsd. EUR;454;2795;11632;14881;2031;0;27678;1462;15836;5;44981;17587;25881;2787;121849;17110;18319;73621;5;2243;83;3831;30743;16628;18730
2019;M�rz;Ausfuhr: Gewicht;t;1165,3;1816,3;126553;129534,6;476,3;0;1257,6;127,7;1086,6;0;2471,9;1529,2;857,1;73,4;2395,4;6604,7;5582,9;860,7;0,7;28,1;0,2;58;8360;1029;321,7
2019;M�rz;Ausfuhr: Wert;Tsd. EUR;419;1167;26229;27815;2421;0;1035;111;899;1;2046;1312;2199;123;4653;3038;1402;1074;1;120;2;138;5551;1251;2986
2019;M�rz;Einfuhr: Gewicht;t;3871,5;25961,5;37578,8;67411,8;2323,4;0;33813,8;2151,5;18571,7;3,2;54540,2;16851,4;19434,8;1327,6;59373,8;22338,3;31884;42925,5;8,5;561,2;4,9;1713,5;43739,5;15663,1;3101,3
2019;M�rz;Einfuhr: Wert;Tsd. EUR;535;10962;15190;26687;10658;0;21447;1404;13342;6;36199;18235;42394;1861;118136;15416;18520;46714;18;1679;67;4108;30853;17924;23482
2019;April;Ausfuhr: Gewicht;t;1745,7;1287;74506,7;77539,4;1395,1;0;1490,3;121,9;600,7;0;2212,9;876,2;1274,2;73,9;1458,8;3189,8;2807,1;791,5;0,4;1766,4;0,7;1748,3;7300,9;863,6;458,6
2019;April;Ausfuhr: Wert;Tsd. EUR;273;899;15708;16880;6492;0;972;133;690;0;1795;988;2941;149;3526;2325;1476;619;1;557;7;439;5419;1190;3817
2019;April;Einfuhr: Gewicht;t;2997;33445,8;39734,1;76176,9;8000,4;0;26066,3;3055,6;16595,7;0,1;45717,7;16528,4;43542,2;1039,6;64932,6;32999,4;33003,4;43530,4;46;610,1;7,8;2078,7;46909,5;19328,1;4894,3
2019;April;Einfuhr: Wert;Tsd. EUR;465;16104;16145;32714;26909;0;16132;2234;12571;3;30940;19386;83602;1637;121462;23523;19626;41940;69;2297;92;3550;39203;22334;34493
2019;Mai;Ausfuhr: Gewicht;t;4,7;2924,9;218000,7;220930,3;1579,2;0;628,2;19,6;334,9;0;982,7;531,9;896,8;245,6;1197,4;2922;1499,3;949,8;0,4;103;0,3;41,1;4886,5;614,5;502,4
2019;Mai;Ausfuhr: Wert;Tsd. EUR;5;1902;48352;50259;7307;0;663;23;379;0;1065;749;2464;222;2231;2945;823;704;1;332;5;83;3915;857;3449
2019;Mai;Einfuhr: Gewicht;t;2170;64310,8;65885,6;132366,4;5655,7;0;17809;1684,9;9557,1;7,4;29058,4;14546,3;31445,5;620,5;65085,3;32924,3;37300;37688,7;108,8;500,5;8,8;1894,3;41547,9;15284,4;5032,2
2019;Mai;Einfuhr: Wert;Tsd. EUR;355;37114;21925;59394;16255;0;11743;1315;7406;3;20467;17918;53617;798;100554;25878;22394;32119;119;1614;108;1770;37077;16216;31020
2019;Juni;Ausfuhr: Gewicht;t;26,9;10680,5;98095,7;108803,1;1043,5;0;818,4;54;349,9;0,1;1222,4;1210,5;2300;75,5;1690,8;3354,8;3282,5;2575,6;1,4;551,1;2,6;846,5;5201,1;916,4;590,7
2019;Juni;Ausfuhr: Wert;Tsd. EUR;16;6513;20325;26854;3817;0;646;64;416;0;1126;1475;5991;111;2754;3442;2276;1506;2;750;44;506;4653;1310;3752
2019;Juni;Einfuhr: Gewicht;t;891,6;52019;45040,4;97951;4488,5;0;13126,4;2087,7;10917;1,8;26132,9;20957,1;10438,7;660,4;72553,9;33236,1;32569,2;50816,4;159,1;568,8;17,5;2901,1;49175,9;15005;4164,7
2019;Juni;Einfuhr: Wert;Tsd. EUR;238;35334;24424;59996;12555;0;8492;1431;7586;11;17520;23866;16612;987;94765;26343;18284;39332;171;1394;261;1867;45021;16417;26305
2019;Juli;Ausfuhr: Gewicht;t;67,6;0;153756,3;153823,9;86,8;0;756,6;47,3;217,1;0;1021;1405,3;1141,1;278,9;974,4;2251,6;4629,4;14271,9;58;7128,8;2,8;784,6;3473,5;507,4;365,9
2019;Juli;Ausfuhr: Wert;Tsd. EUR;34;0;36477;36511;386;0;683;54;315;0;1052;2335;3438;262;1632;2152;1596;7093;64;3371;45;382;3604;665;2587
2019;Juli;Einfuhr: Gewicht;t;66,1;0;63174,5;63240,6;951,7;0;9243,9;1290,9;6670,4;2,1;17207,3;18233,7;3147,7;463,6;71564,5;27617,1;20769,8;52090,3;1024,2;677,7;17;999,9;42922,3;7601,9;3307,6
2019;Juli;Einfuhr: Wert;Tsd. EUR;57;0;27524;27581;3882;0;7299;1050;5201;11;13561;23529;7186;706;106219;20635;10664;43968;1209;1777;213;1106;43674;9096;13711
2019;August;Ausfuhr: Gewicht;t;12,6;0;207924,6;207937,2;48,1;0;829;301,8;595,5;0;1726,3;1739,5;844;112;936,4;2349,2;1143,1;11694,3;22,2;2338,8;5,5;146,6;3838,8;427,4;418,5
2019;August;Ausfuhr: Wert;Tsd. EUR;10;0;34647;34657;271;0;900;323;1228;1;2452;2814;2518;137;1674;1760;890;6170;25;1308;93;169;3424;565;2916
2019;August;Einfuhr: Gewicht;t;516,1;0;16155,7;16671,8;446,8;0;5308,9;2157,2;6509,8;1,4;13977,3;17006,1;1922,5;487,9;60922,3;17730;10612,4;51157,6;1159,6;744,8;27,7;1047,8;39991,9;8152;4101,3
2019;August;Einfuhr: Wert;Tsd. EUR;104;0;8769;8873;2308;0;4784;1837;6446;10;13077;22076;5005;617;99785;10386;6612;49577;1345;2182;273;1118;43504;9474;14564
2019;September;Ausfuhr: Gewicht;t;3216,4;0;212895,3;216111,7;13,4;0;945,4;546,2;203,3;0,2;1695,1;1866,3;858,4;356,5;1010,7;6718,2;10079,6;4856,8;0,2;966,9;11,3;421,4;3559,5;671,3;350
2019;September;Ausfuhr: Wert;Tsd. EUR;596;0;32050;32646;54;0;1011;619;286;3;1919;2829;3098;321;1901;2509;2089;2457;0;538;194;279;2638;712;2602
2019;September;Einfuhr: Gewicht;t;11572,1;0;18569,6;30141,7;344,1;0;5127,6;4476,8;6919,8;9,4;16533,6;11102,1;1586,8;511,7;48143,6;18597,3;12634,4;37237,6;1216,2;438,1;100;1138,3;37814;10944,3;3413,1
2019;September;Einfuhr: Wert;Tsd. EUR;800;0;6799;7599;1723;0;4856;3940;7267;79;16142;17454;3827;603;83695;8565;4514;35802;1236;1501;1240;1282;31184;12598;14757
2019;Oktober;Ausfuhr: Gewicht;t;7928,4;0;112141,6;120070;24;0;691,6;892,5;261,3;0,4;1845,8;690,1;104,4;1162,9;1366;7669,8;4149;873,6;41;427,5;13,5;469,7;3682;1419,2;309,6
2019;Oktober;Ausfuhr: Wert;Tsd. EUR;1291;0;18925;20216;170;0;727;1018;335;8;2088;1031;492;844;3006;2768;1360;906;49;337;198;408;2097;1404;2072
2019;Oktober;Einfuhr: Gewicht;t;15195,5;0;16927,1;32122,6;230,4;0;7554,1;2695,9;4985,8;6,3;15242,1;12484,9;1006,4;1198,1;46374;16315,5;12010,2;41403,9;71,4;303,2;94,4;360,7;45115,4;10969,6;2379,3
2019;Oktober;Einfuhr: Wert;Tsd. EUR;1400;0;7185;8585;1089;0;6954;2983;5486;28;15451;18636;3580;940;88624;7333;4260;35381;80;1258;1192;1031;29880;13164;15909
2019;November;Ausfuhr: Gewicht;t;3939,4;0;237992,8;241932,2;46,2;0;452,6;28,6;701,1;0,1;1182,4;1198,7;578,2;424,8;1527,4;6293,2;11184,5;446,2;2,6;82,6;7,5;110,9;6099;937,9;263,1
2019;November;Ausfuhr: Wert;Tsd. EUR;669;0;38350;39019;300;0;356;29;625;2;1012;1322;3009;278;3112;1904;1673;616;3;104;113;218;3348;953;1541
2019;November;Einfuhr: Gewicht;t;19569,8;0;34731;54300,8;463,9;0;27421,3;851,2;12924,9;4,8;41202,2;16279,6;1689;767,6;54915,9;16395,1;10898,2;41343,7;29,9;516,9;45,1;1446,9;37253,7;14145,6;2657,8
2019;November;Einfuhr: Wert;Tsd. EUR;1361;0;9245;10606;2326;0;21126;774;12767;43;34710;22298;6522;843;100179;9453;6261;40357;58;2021;617;3298;31539;17986;18102
2019;Dezember;Ausfuhr: Gewicht;t;6865,7;0;80095,7;86961,4;62,2;0;705,5;70,5;705,2;0;1481,2;452,5;1379,8;449,3;1530,9;6312,7;4948,6;1763,2;0,4;1204,9;2,4;77,2;5417,9;869,4;362,2
2019;Dezember;Ausfuhr: Wert;Tsd. EUR;1940;0;15497;17437;349;0;530;85;600;1;1216;650;7012;224;3242;1665;981;1108;1;369;35;160;3049;1002;1499
2019;Dezember;Einfuhr: Gewicht;t;15144,8;0;22384;37528,8;497,5;0;44240,7;1161,2;21064,9;7,1;66473,9;15205;2502;1230;57280,4;18750,8;13534,1;46412,4;4;460,4;17,7;1355,1;28712,8;11496,9;2643,6
2019;Dezember;Einfuhr: Wert;Tsd. EUR;1076;0;8711;9787;2575;0;32411;1048;17712;21;51192;21171;10614;1254;112447;12688;8392;47356;4;1711;205;3405;27238;14759;15468
2020;Januar;Ausfuhr: Gewicht;t;4706,7;614,5;158175,4;163496,6;76,2;0;615;319,9;1541,2;0;2476,1;1967,2;1287,9;119,3;2069,3;6800,9;2240,1;717,4;0,2;1667,9;1,9;501,8;4728,2;1023,2;307,9
2020;Januar;Ausfuhr: Wert;Tsd. EUR;963;171;25669;26803;393;0;465;260;1262;0;1987;2001;6067;121;4410;1916;776;1226;0;883;23;195;3101;1172;2176
2020;Januar;Einfuhr: Gewicht;t;1263,9;216,5;26512,4;27992,8;387,8;0;45388,3;2607,2;29769,3;0;77764,8;17736,1;3558,6;2046,4;61710,8;21003,2;23421,9;46467,9;36,1;697,9;12,4;1604,7;41707,1;11688,5;2434,9
2020;Januar;Einfuhr: Wert;Tsd. EUR;147;131;8974;9252;1969;0;33050;2197;23946;0;59193;23389;13516;2155;127952;12277;11439;63128;41;2247;120;4283;34688;15451;15528
2020;Februar;Ausfuhr: Gewicht;t;2947,9;793,7;140069,1;143810,7;112,9;0;703,7;129,9;1609,4;0;2443;1161,5;718,5;261;1716,4;5482,7;3159,3;638,7;0,3;745,8;0,2;65,1;6558,9;886,6;317
2020;Februar;Ausfuhr: Wert;Tsd. EUR;490;302;23290;24082;565;0;570;156;1326;0;2052;1340;2267;268;3954;1857;1090;971;0;436;2;129;4639;1141;2567
2020;Februar;Einfuhr: Gewicht;t;2126,3;4627;24975,8;31729,1;649,2;0;34811,6;2206,7;30007,7;1;67027;16487,6;9298,4;2753,1;58690,6;16575,4;24678,1;46230,4;3;683,3;1,9;1679,2;39864,4;12990,7;3346,7
2020;Februar;Einfuhr: Wert;Tsd. EUR;226;2287;8951;11464;3488;0;27047;1944;24720;8;53719;21073;28047;3088;129286;11414;14107;65651;5;2113;29;4324;36789;17354;25526
2020;M�rz;Ausfuhr: Gewicht;t;1595,2;3295,1;175667,2;180557,5;412,8;0;1296,3;77;1567;0;2940,3;1023,8;689,2;114;1864,1;8690,4;3601,2;421,7;0,6;1251,1;0,1;92,4;6167,7;1046,6;353,8
2020;M�rz;Ausfuhr: Wert;Tsd. EUR;356;1861;29218;31435;2075;0;953;97;1459;0;2509;1286;1392;227;4142;2862;1012;589;1;496;1;209;4339;1410;2451
2020;M�rz;Einfuhr: Gewicht;t;2695,8;22861,7;19595,8;45153,3;2483,8;0;45057,2;3095,5;24417,3;0,1;72570,1;25623,8;22005,6;2152,4;67825,2;20766,6;31459,4;49646,9;83,4;425,3;4,3;1885,3;46841;14958,2;3527,3
2020;M�rz;Einfuhr: Wert;Tsd. EUR;244;9714;7854;17812;10463;0;35051;2606;20519;1;58177;29621;45075;3623;150776;12385;16497;66283;108;1938;48;5063;42344;20704;24535
2020;April;Ausfuhr: Gewicht;t;1940,4;2342,7;137320,4;141603,5;1192,3;0;1272,1;182,1;876,3;0;2330,5;896,1;629,2;73,5;1049,7;4908,4;3493;410,4;0,2;506,9;0,3;1268,7;5637,1;654,7;48,9
2020;April;Ausfuhr: Wert;Tsd. EUR;318;1435;22114;23867;6929;0;1008;242;969;0;2219;1286;1487;129;2536;3082;1256;513;0;224;2;262;4239;1032;357
2020;April;Einfuhr: Gewicht;t;77,8;25202,6;20905,8;46186,2;7996,4;0;27824,1;5378,2;24027,2;0,9;57230,4;26308,3;40027,8;1294,2;66916,2;23429,7;27272,5;50749,2;37,9;630;2;1324,7;48729,9;16741,9;3966,9
2020;April;Einfuhr: Wert;Tsd. EUR;36;11343;8414;19793;28537;0;25009;5103;23706;6;53824;37777;97413;2319;142127;13379;16734;48650;37;2143;42;4059;45380;23668;28534
2020;Mai;Ausfuhr: Gewicht;t;1166,5;1264,2;131027,2;133457,9;1355,7;0;343,8;81;436,9;0;861,7;1434,9;1134,1;33,9;1406,6;3397,9;4596,9;314,1;1,4;830;0,2;291,7;5995,4;750,1;771,9
2020;Mai;Ausfuhr: Wert;Tsd. EUR;219;782;21007;22008;6739;0;395;123;572;0;1090;2002;2820;65;3125;2653;1539;395;2;979;2;282;5081;1192;4937
2020;Mai;Einfuhr: Gewicht;t;3101,6;32939,3;30324,2;66365,1;6264;0;14669;2478,8;13942,4;1,5;31091,7;20175,9;32220,9;777,5;69149;27387,4;39457,2;46021,1;42,1;636,9;3,3;748,7;49711,5;14546,3;5870,3
2020;Mai;Einfuhr: Wert;Tsd. EUR;389;15796;11020;27205;19130;0;15046;2574;14587;11;32218;33060;60105;1488;119465;15490;22962;36937;54;1815;46;1713;54148;20717;35236
2020;Juni;Ausfuhr: Gewicht;t;321;5386,9;38198,2;43906,1;547,3;0;770,4;25;235;0,6;1031;1493,2;800,7;211,2;839,8;3121,6;2405,6;413,2;0,9;1635,6;0,8;134,2;6340,5;716,9;109
2020;Juni;Ausfuhr: Wert;Tsd. EUR;99;2698;7205;10002;2916;0;762;44;298;2;1106;1909;2673;256;1160;2984;1490;407;1;983;15;221;6308;1034;957
2020;Juni;Einfuhr: Gewicht;t;3670,6;50447;37812,3;91929,9;3310,6;0;8480,8;1787,5;8539,9;0;18808,2;18009,8;10611,1;768,1;70641,8;34504,2;27899,8;46153,8;162,1;315,3;14;3953,3;48374,9;11019,9;3228,4
2020;Juni;Einfuhr: Wert;Tsd. EUR;282;24066;17431;41779;10965;0;9598;1908;10637;0;22143;34585;26179;1350;99970;19211;16081;37432;192;1547;185;1299;59801;15646;19841
2020;Juli;Ausfuhr: Gewicht;t;298,5;0;89836,3;90134,8;48,2;0;869,2;75,8;352,4;0;1297,4;1024,7;1582,1;77,5;1830,6;2189,9;4307,9;8225,2;24,5;3864,8;2,1;155,3;4042,6;857,6;551,3
2020;Juli;Ausfuhr: Wert;Tsd. EUR;71;0;16438;16509;284;0;1027;122;419;0;1568;1864;5409;133;2061;1937;1266;5012;23;2127;39;334;4215;1024;3470
2020;Juli;Einfuhr: Gewicht;t;1132,6;0;50744,6;51877,2;701,4;0;6342,6;1573;5561,7;3,4;13480,7;23141,2;3840,7;640,6;66844,4;19923,6;18398,3;53548,3;1533,2;909,2;25,9;344,6;43795,6;9053,5;3034,2
2020;Juli;Einfuhr: Wert;Tsd. EUR;91;0;20821;20912;2850;0;7058;1777;7071;8;15914;35404;8304;983;95881;11465;10530;43463;1910;1633;382;975;61284;13467;13797
2020;August;Ausfuhr: Gewicht;t;0,8;0;242022,3;242023,1;2,7;0;1105,1;242,3;137,8;9;1494,2;3321,3;501,8;76,8;1101;2701,2;2218,8;14510,5;92,6;187,9;1,5;83,8;2461,5;507,6;198,2
2020;August;Ausfuhr: Wert;Tsd. EUR;1;0;30769;30770;23;0;1360;329;207;23;1919;4420;1680;93;1972;1631;1103;6538;109;317;28;161;3289;650;821
2020;August;Einfuhr: Gewicht;t;4801,1;0;43687,3;48488,4;101,1;0;4874,6;2465,2;3203,2;1,3;10544,3;14732,6;2422,3;504,9;52104,8;14803,8;8513,9;47144,1;1894,5;1125,5;39,2;441,5;43935,9;10093,8;2432,2
2020;August;Einfuhr: Wert;Tsd. EUR;287;0;8090;8377;732;0;5510;2759;4099;8;12376;24202;7794;583;77991;8568;4570;38371;2262;1707;456;1055;53392;13130;11625
2020;September;Ausfuhr: Gewicht;t;6174,6;0;179453,7;185628,3;2,7;0;673,9;546,6;147,7;0,5;1368,7;1611,9;650,9;220;657;3691,5;4865,6;1656,8;8,9;2036,7;4,6;170,8;1823,6;835,1;708,2
2020;September;Ausfuhr: Wert;Tsd. EUR;1115;0;23715;24830;21;0;940;829;232;3;2004;2721;2205;210;1044;1845;1384;1055;11;1071;77;306;1677;711;4343
2020;September;Einfuhr: Gewicht;t;12906,7;0;20135,3;33042;90,2;0;4508,4;4375,1;5924;5,9;14813,4;23585,1;1628;555,9;60732,7;12975,6;9318,5;47513,9;1726,3;444,1;32,7;223,9;53253,7;14050;3236,2
2020;September;Einfuhr: Wert;Tsd. EUR;898;0;5778;6676;576;0;5267;4984;8314;8;18573;41427;4960;731;96372;7171;6496;51640;1291;2042;425;765;52556;17014;17336
2020;Oktober;Ausfuhr: Gewicht;t;6832,5;0;163103,4;169935,9;4,5;0;680,5;407,3;187,3;0,3;1275,4;774;50,5;1698;2104,6;5469;1955,1;1183,6;52,7;107,5;2,9;267,1;3142,3;531,8;67,6
2020;Oktober;Ausfuhr: Wert;Tsd. EUR;918;0;21178;22096;33;0;921;623;340;1;1885;1120;152;1410;3203;2041;950;879;65;135;46;384;1916;574;380
2020;Oktober;Einfuhr: Gewicht;t;14707,5;0;10673,1;25380,6;79,6;0;8389,7;2461,6;6483,6;8;17342,9;14164,9;960,6;1263,3;48038,6;10496,8;10316;60206,4;736,9;715,6;62;1112;41578;12622,3;1836,2
2020;Oktober;Einfuhr: Wert;Tsd. EUR;983;0;4687;5670;507;0;8493;2875;8592;69;20029;22085;4075;1055;97153;6462;4632;59741;762;1930;529;1066;37819;15852;14040
